#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.08     0.04343        2.15     0.08318    0.008318
      0.5563      -1.111     0.04343         3.6     0.07749    0.007749
      0.6532      -1.222     0.04343         4.5     0.05999    0.005999
      0.7634      -1.255     0.04343         5.8     0.05556    0.005556
      0.8976      -1.217     0.04343         7.9     0.06068    0.006068
       1.204     -0.8542     0.04343          16      0.1399     0.01399
        1.38     -0.8608     0.04343          24      0.1378     0.01378
           2       0.716     0.04343         100         5.2        0.52
       2.204      0.9292     0.06275         160       8.496       1.227
       2.398      0.8465       0.145         250       7.023       2.344
       5.301      -1.719     0.05912       2e+05      0.0191      0.0026
