#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.456     0.04343        2.15    0.003499   0.0003499
      0.5563      -2.184     0.04343         3.6    0.006549   0.0006549
      0.6532      -2.129     0.04343         4.5    0.007431   0.0007431
      0.7634      -2.103     0.04343         5.8    0.007894   0.0007894
      0.8976      -2.258     0.04343         7.9    0.005515   0.0005515
        1.38      -1.021     0.04343          24     0.09524    0.009524
           2      0.0235      0.1507         100       1.056      0.3663
       2.204       0.327      0.1778         160       2.123      0.8693
       2.398      0.6142      0.1676         250       4.113       1.587
       5.301      -2.048      0.1285       2e+05    0.008945    0.002647
