#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.176     0.04343        2.15     0.06668    0.006668
      0.5563      -1.168     0.04343         3.6     0.06799    0.006799
      0.6532      -1.353     0.04343         4.5     0.04432    0.004432
      0.7634      -1.398     0.04343         5.8     0.03999    0.003999
      0.8976      -1.572     0.04343         7.9     0.02678    0.002678
       1.204        -1.1     0.04478          16     0.07946    0.008194
        1.38     -0.9594     0.04343          24      0.1098     0.01098
           2      0.4991      0.0602         100       3.156      0.4375
       2.204      0.5932      0.1516         160       3.919       1.368
       2.398      0.7908     0.09952         250       6.178       1.416
       5.301       -1.66     0.05354       2e+05      0.0219      0.0027
