#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.82     0.04343        2.15     0.01514    0.001514
      0.5563      -1.664     0.04343         3.6     0.02168    0.002168
      0.6532      -1.728     0.04343         4.5      0.0187     0.00187
      0.7634      -1.831     0.04343         5.8     0.01476    0.001476
      0.8976      -1.668     0.04343         7.9     0.02147    0.002147
       1.204     -0.7467     0.04343          16      0.1792     0.01792
        1.38     -0.8362     0.04343          24      0.1458     0.01458
           2      0.8634     0.04343         100       7.301      0.7301
       2.204      0.9963     0.04343         160       9.915      0.9915
       2.398      0.9266     0.06383         250       8.446       1.241
       2.544      0.5959      0.1782         350       3.944       1.618
       5.301      -1.866     0.08223       2e+05      0.0136    0.002575
