#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.573      -1.573          16     0.01041    0.008161
           2       0.103       0.103         100      0.5723      0.3478
       2.204      0.4123      0.4123         160       1.018      0.7831
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929       0.466       0.466         850      0.7462       1.089
       5.301      -2.183      -2.183       2e+05    0.001231    0.002664
