#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.108     0.04343        2.15    0.007798   0.0007798
      0.5563      -1.985     0.04343         3.6     0.01034    0.001034
      0.6532      -1.942     0.04343         4.5     0.01142    0.001142
      0.7634      -2.008     0.04343         5.8    0.009827   0.0009827
      0.8976      -2.072     0.04343         7.9     0.00847    0.000847
       1.204      -1.466     0.08898          16     0.03417    0.007001
        1.38      -1.053     0.04343          24     0.08856    0.008856
           2      0.1569      0.1005         100       1.435      0.3321
       2.398      0.7173      0.1432         250       5.216        1.72
       5.301      -1.926     0.09594       2e+05     0.01186     0.00262
