#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.6532      -2.948      -2.948         4.5    0.000496    0.000315
       1.204       7.301       7.301          16         -99       1e+07
           2       5.483       5.483         100      0.3921   1.522e+05
       2.204        1.28        1.28         160   1.745e-05       9.525
       2.398       1.062       1.062         250   3.209e-07       5.772
       2.544       1.089       1.089         350   2.905e-07       6.142
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850   5.194e-42       1e+10
       3.064      0.5298      0.5298        1160       1.059       1.164
