#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.344     0.04343        2.15     0.04529    0.004529
      0.5563      -1.278     0.04343         3.6     0.05278    0.005278
      0.6532      -1.458     0.04343         4.5     0.03487    0.003487
      0.7634      -1.479     0.04343         5.8     0.03318    0.003318
      0.8976      -1.638     0.04343         7.9     0.02302    0.002302
       1.204      -1.167     0.07566          16     0.06802     0.01185
        1.38     -0.9825     0.04343          24      0.1041     0.01041
           2      0.3393     0.07407         100       2.184      0.3725
       2.204      0.7052     0.06031         160       5.072      0.7044
       2.398      0.6582      0.2158         250       4.552       2.262
       5.301      -1.937      0.1098       2e+05     0.01155    0.002919
