#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.856     0.04343        2.15    0.001393   0.0001393
      0.5563       -2.34     0.04343         3.6    0.004572   0.0004572
      0.6532      -2.256     0.04343         4.5     0.00555    0.000555
      0.7634      -2.174     0.04343         5.8    0.006696   0.0006696
      0.8976      -2.156     0.04343         7.9    0.006975   0.0006975
        1.38       -1.57     0.04798          24     0.02692    0.002974
           2     -0.1191      0.2007         100      0.7602      0.3513
       2.204      0.3746      0.1524         160       2.369      0.8316
       2.398      0.6334      0.1089         250         4.3       1.078
       5.301      -2.084      0.1582       2e+05    0.008232    0.002999
