#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.396     0.04343        2.15    0.004018   0.0004018
      0.5563      -1.893     0.04343         3.6      0.0128     0.00128
      0.6532      -1.769     0.04343         4.5     0.01701    0.001701
      0.7634      -1.732     0.04343         5.8     0.01852    0.001852
      0.8976       -1.64     0.04343         7.9     0.02292    0.002292
       1.204      -1.347       0.101          16     0.04498     0.01046
        1.38      -1.131     0.05194          24     0.07396    0.008846
           2      0.4484      0.1055         100       2.808      0.6823
       2.204       0.821      0.1609         160       6.622       2.454
       2.398       1.045      0.1188         250       11.08        3.03
       5.301      -1.801     0.07091       2e+05     0.01582    0.002583
