#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.412     0.04343        2.15    0.003873   0.0003873
      0.5563      -1.763     0.04343         3.6     0.01727    0.001727
      0.6532      -1.714     0.04343         4.5      0.0193     0.00193
      0.7634      -1.589     0.04343         5.8     0.02579    0.002579
      0.8976      -1.619     0.04343         7.9     0.02407    0.002407
       1.204      -1.661      0.1802          16     0.02184    0.009061
        1.38     -0.6668     0.04343          24      0.2154     0.02154
           2     0.01897      0.1969         100       1.045      0.4736
       2.204      0.4794       0.156         160       3.016       1.083
       2.398       1.035     0.05298         250       10.84       1.322
       2.929      0.6318      0.1587         850       4.283       1.565
       3.064      0.3564      0.1188        1160       2.272      0.6216
       5.301      -1.845     0.08528       2e+05     0.01428    0.002804
