#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.556     0.04343        2.15      0.0278     0.00278
      0.5563      -1.533     0.04343         3.6     0.02931    0.002931
      0.6532      -1.658     0.04343         4.5     0.02197    0.002197
      0.7634      -1.578     0.04343         5.8     0.02644    0.002644
      0.8976      -1.802     0.04343         7.9     0.01578    0.001578
        1.38     -0.6238     0.04343          24      0.2378     0.02378
           2      0.5216     0.06184         100       3.324      0.4733
       2.204      0.9337     0.05612         160       8.584       1.109
       2.398      0.8115      0.1153         250       6.479        1.72
       5.301      -1.902      0.1039       2e+05     0.01254    0.003001
