#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.396     0.04343        2.15     0.04018    0.004018
      0.5563      -1.157     0.04343         3.6     0.06965    0.006965
      0.6532      -1.084     0.04343         4.5     0.08248    0.008248
      0.7634      -1.153     0.04343         5.8     0.07026    0.007026
      0.8976       -1.26     0.04343         7.9     0.05498    0.005498
       1.204     -0.7673     0.04343          16      0.1709     0.01709
        1.38     -0.4343     0.04343          24      0.3679     0.03679
           2      0.9998     0.04343         100       9.995      0.9995
       2.204       1.278     0.04343         160       18.98       1.898
       2.398       1.363     0.04343         250       23.04       2.304
       2.544       1.364     0.07358         350       23.12       3.917
       2.699       1.134     0.08524         500       13.61       2.671
       3.064      0.1072      0.2147        1160        1.28      0.6328
