#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -3.032     0.04343        2.15    0.000929    9.29e-05
      0.5563      -2.391     0.04343         3.6    0.004061   0.0004061
      0.6532      -2.237     0.04343         4.5    0.005796   0.0005796
      0.7634      -2.028     0.04343         5.8    0.009377   0.0009377
      0.8976      -1.982     0.04343         7.9     0.01042    0.001042
        1.38      -1.237     0.05891          24     0.05797    0.007864
       2.204      0.3101      0.1616         160       2.042      0.7598
       2.398      0.9522      0.1131         250       8.958       2.333
       2.699       1.033      0.1332         500       10.78       3.307
       2.929      0.5333      0.1416         850       3.414       1.113
       5.301      -1.666     0.05228       2e+05      0.0216      0.0026
