#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.6     0.04343        2.15    0.002512   0.0002512
      0.5563      -2.163     0.04343         3.6    0.006875   0.0006875
      0.6532      -2.068     0.04343         4.5    0.008552   0.0008552
      0.7634      -1.978     0.04343         5.8     0.01052    0.001052
      0.8976       -1.92     0.04343         7.9     0.01201    0.001201
        1.38      -1.674     0.06226          24      0.0212    0.003039
           2     0.04555      0.1322         100       1.111       0.338
       2.204      0.1327      0.2081         160       1.357      0.6503
       2.398      0.3931      0.1803         250       2.472       1.026
       5.301      -2.196      0.1762       2e+05    0.006373    0.002585
