#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.908     0.04343        2.15     0.01236    0.001236
      0.5563      -1.738     0.04343         3.6     0.01828    0.001828
      0.6532      -1.879     0.04343         4.5      0.0132     0.00132
      0.7634      -1.818     0.04343         5.8     0.01519    0.001519
      0.8976      -1.909     0.04343         7.9     0.01234    0.001234
       1.204      -0.862     0.04343          16      0.1374     0.01374
        1.38     -0.7416     0.04343          24      0.1813     0.01813
           2      0.5879     0.04343         100       3.871      0.3871
       2.204      0.6722       0.093         160       4.701       1.007
       5.301       -1.74     0.06443       2e+05      0.0182      0.0027
