#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.312     0.04343        2.15     0.04875    0.004875
      0.5563      -1.608     0.04343         3.6     0.02465    0.002465
      0.6532      -1.636     0.04343         4.5     0.02311    0.002311
      0.7634      -1.846     0.04343         5.8     0.01425    0.001425
      0.8976      -1.257     0.04343         7.9     0.05538    0.005538
       1.204      -1.092     0.05101          16     0.08089      0.0095
        1.38     -0.9431     0.04343          24       0.114      0.0114
           2      0.2981     0.09554         100       1.986       0.437
       2.204      0.4508      0.1252         160       2.824      0.8142
       5.301      -2.062      0.1264       2e+05    0.008668    0.002523
