#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.564     0.04343        2.15    0.002729   0.0002729
      0.5563      -2.117     0.04343         3.6    0.007638   0.0007638
      0.6532      -1.998     0.04343         4.5     0.01005    0.001005
      0.7634      -1.902     0.04343         5.8     0.01252    0.001252
      0.8976      -2.013     0.04343         7.9    0.009707   0.0009707
       1.204      -1.563      0.1476          16     0.02737    0.009301
        1.38     -0.8526     0.04343          24      0.1404     0.01404
           2      0.2563     0.07782         100       1.804      0.3233
       2.204      0.3512      0.1506         160       2.245      0.7788
       2.398      0.7989     0.08355         250       6.293       1.211
       5.301      -1.901     0.09778       2e+05     0.01257     0.00283
