#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.34     0.04343        2.15     0.04571    0.004571
      0.5563      -1.502     0.04343         3.6     0.03148    0.003148
      0.6532      -1.634     0.04343         4.5     0.02325    0.002325
      0.7634      -1.654     0.04343         5.8     0.02216    0.002216
      0.8976      -1.686     0.04343         7.9     0.02062    0.002062
       1.204      -1.056      0.0453          16     0.08794    0.009173
        1.38      -1.069     0.04343          24     0.08524    0.008524
           2       0.339     0.05737         100       2.183      0.2884
       2.204      0.6054     0.09168         160       4.031       0.851
       2.398      0.8679     0.08567         250       7.378       1.455
       5.301       -2.22      0.1759       2e+05    0.006028    0.002441
