#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.4944     0.01429    0.000821   5.222e-13     0.01347
     -0.4844      0.0115   0.0008585   5.222e-13     0.01064
     -0.4744    0.008726   0.0009148   5.222e-13    0.007812
     -0.4644    0.005962   0.0009767   5.222e-13    0.004985
     -0.4544    0.003208     0.00105   5.222e-13    0.002159
     -0.4444    0.001129    0.001129   5.222e-13   1.166e-08
     -0.4344    0.001172    0.001172   5.222e-13   1.187e-08
     -0.4244    0.001217    0.001217   5.222e-13   1.209e-08
     -0.4144     0.00121     0.00121   5.222e-13   1.232e-08
     -0.4044    0.001225    0.001225   5.222e-13   1.255e-08
     -0.3944    0.001227    0.001227   5.222e-13   1.278e-08
     -0.3844    0.001234    0.001234   5.222e-13   1.302e-08
     -0.3744    0.001219    0.001219   5.222e-13   1.326e-08
     -0.3644    0.001246    0.001246   5.222e-13   1.351e-08
     -0.3544    0.001267    0.001266   5.222e-13   1.376e-08
     -0.3444    0.001275    0.001275   5.222e-13   1.401e-08
     -0.3344    0.001279    0.001279   5.222e-13   1.427e-08
     -0.3244    0.001271    0.001271   5.222e-13   1.454e-08
     -0.3144    0.001256    0.001256   5.222e-13   1.481e-08
     -0.3044     0.00124     0.00124   5.222e-13   1.508e-08
     -0.2944    0.001227    0.001227   5.222e-13   1.536e-08
     -0.2844    0.001226    0.001226   5.222e-13   1.565e-08
     -0.2744    0.001215    0.001215   5.222e-13   1.594e-08
     -0.2644     0.00121     0.00121   5.222e-13   1.624e-08
     -0.2544    0.001218    0.001218   5.222e-13   1.654e-08
     -0.2444     0.00124     0.00124   5.222e-13   1.685e-08
     -0.2344    0.001242    0.001242   5.222e-13   1.716e-08
     -0.2244    0.001247    0.001247   5.222e-13   1.748e-08
     -0.2144    0.001245    0.001245   5.222e-13    1.78e-08
     -0.2044     0.00124     0.00124   5.222e-13   1.814e-08
     -0.1944    0.001229    0.001229   5.222e-13   1.847e-08
     -0.1844    0.001219    0.001219   5.222e-13   1.882e-08
     -0.1744     0.00121     0.00121   5.222e-13   1.917e-08
     -0.1644    0.001201    0.001201   5.222e-13   1.952e-08
     -0.1544    0.001194    0.001194   5.222e-13   1.988e-08
