#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.92     0.04343        2.15     0.01202    0.001202
      0.5563      -1.734     0.04343         3.6     0.01844    0.001844
      0.6532      -1.788     0.04343         4.5     0.01629    0.001629
      0.7634      -1.933     0.04343         5.8     0.01168    0.001168
      0.8976      -1.855     0.04343         7.9     0.01395    0.001395
       1.204      -1.071     0.04343          16     0.08497    0.008497
        1.38      -1.104     0.04343          24     0.07864    0.007864
           2     0.09416      0.1044         100       1.242      0.2985
       2.204      0.5223      0.1524         160       3.329       1.169
       5.301      -1.965     0.09763       2e+05     0.01085    0.002439
