#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.374      -1.374          16     0.01915     0.01157
           2     0.01208     0.01208         100      0.3676      0.3303
       2.204      0.2674      0.2674         160   1.642e-05      0.9255
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -1.948      -1.948       2e+05    0.005375    0.002949
