#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.184     0.04343        2.15     0.06546    0.006546
      0.5563      -1.342     0.04343         3.6     0.04549    0.004549
      0.6532      -1.393     0.04343         4.5     0.04048    0.004048
      0.7634      -1.507     0.04343         5.8     0.03111    0.003111
      0.8976      -1.231     0.04343         7.9     0.05875    0.005875
       1.204     -0.9052     0.04343          16      0.1244     0.01244
        1.38     -0.9069     0.04343          24      0.1239     0.01239
       2.204      0.7875     0.07375         160       6.131       1.041
       2.398       1.059      0.1483         250       11.44       3.908
       5.301       -2.17      0.1599       2e+05    0.006756    0.002488
