#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.692     0.04343        2.15     0.02032    0.002032
      0.5563      -1.513     0.04343         3.6     0.03067    0.003067
      0.6532      -1.627     0.04343         4.5      0.0236     0.00236
      0.7634      -1.627     0.04343         5.8     0.02361    0.002361
      0.8976      -1.736     0.04343         7.9     0.01838    0.001838
       1.204     -0.8024     0.04343          16      0.1576     0.01576
        1.38      -0.754     0.04343          24      0.1762     0.01762
           2      0.2708     0.09667         100       1.866      0.4153
       2.204      0.5012      0.1348         160       3.171      0.9844
       2.398      0.6431      0.2102         250       4.396       2.128
       5.301      -1.878     0.08509       2e+05     0.01323    0.002592
