#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.952     0.04343        2.15      0.1117     0.01117
      0.5563      -1.085     0.04343         3.6     0.08219    0.008219
      0.6532      -1.101     0.04343         4.5     0.07934    0.007934
      0.7634      -1.109     0.04343         5.8     0.07782    0.007782
      0.8976     -0.9634     0.04343         7.9      0.1088     0.01088
        1.38     -0.4719     0.04343          24      0.3374     0.03374
       2.204       1.208     0.06716         160       16.16       2.499
       2.398       1.472     0.05193         250       29.66       3.546
       2.544       1.497     0.06626         350        31.4       4.791
       2.699       1.276     0.04848         500       18.89       2.109
       3.064      0.3919      0.1765        1160       2.466       1.002
       5.301      -1.252     0.04731       2e+05       0.056      0.0061
