#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.564     0.04343        2.15     0.02729    0.002729
      0.5563      -1.555     0.04343         3.6     0.02783    0.002783
      0.6532      -1.704     0.04343         4.5     0.01978    0.001978
      0.7634      -1.581     0.04343         5.8     0.02622    0.002622
      0.8976       -1.68     0.04343         7.9     0.02088    0.002088
        1.38     -0.7062     0.04343          24      0.1967     0.01967
           2      0.5677       0.075         100       3.696      0.6382
       2.204      0.8838     0.09794         160       7.652       1.726
       2.398      0.6716      0.1859         250       4.695       2.009
       5.301      -1.754      0.0765       2e+05      0.0176      0.0031
