#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.524     0.04343        2.15     0.02992    0.002992
      0.5563      -1.518     0.04343         3.6     0.03037    0.003037
      0.6532      -1.509     0.04343         4.5       0.031      0.0031
      0.7634      -1.613     0.04343         5.8     0.02439    0.002439
      0.8976       -1.54     0.04343         7.9     0.02886    0.002886
       1.204      -1.357     0.07968          16       0.044    0.008073
        1.38      -1.268     0.04343          24      0.0539     0.00539
           2   -0.005191      0.1774         100      0.9881      0.4037
       2.204      0.5424      0.1495         160       3.487         1.2
       2.398      0.7379      0.1977         250       5.469        2.49
