#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.996     0.04343        2.15     0.01009    0.001009
      0.5563      -1.678     0.04343         3.6       0.021      0.0021
      0.6532      -1.601     0.04343         4.5     0.02504    0.002504
      0.7634      -1.611     0.04343         5.8     0.02447    0.002447
      0.8976      -1.723     0.04343         7.9     0.01892    0.001892
       1.204      -1.227     0.04343          16     0.05932    0.005932
        1.38     -0.5953     0.04343          24      0.2539     0.02539
           2      0.2894      0.0814         100       1.947      0.3649
       2.204      0.6151     0.07757         160       4.122      0.7363
       2.398      0.9441      0.0579         250       8.792       1.172
       2.544       1.053     0.06853         350       11.31       1.785
       2.699      0.7587      0.1648         500       5.737       2.177
       3.064     0.07659      0.2142        1160       1.193      0.5884
       5.301      -1.815     0.07096       2e+05      0.0153      0.0025
