#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.368     0.04343        2.15    0.004285   0.0004285
      0.5563      -2.243     0.04343         3.6    0.005712   0.0005712
      0.6532      -2.091     0.04343         4.5    0.008118   0.0008118
      0.7634      -1.955     0.04343         5.8     0.01108    0.001108
      0.8976      -1.713     0.04343         7.9     0.01936    0.001936
       1.204       -1.46     0.09931          16     0.03471    0.007937
        1.38      -1.132     0.04343          24      0.0738     0.00738
           2     -0.1251      0.1871         100      0.7497      0.3229
       2.204      0.2763      0.1714         160       1.889      0.7457
       2.398      0.7317     0.07799         250       5.391      0.9681
       2.544      0.7326      0.1985         350       5.403       2.469
       5.301      -1.757     0.07941       2e+05      0.0175      0.0032
