#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.68     0.04343        2.15     0.02089    0.002089
      0.5563      -1.545     0.04343         3.6      0.0285     0.00285
      0.6532      -1.703     0.04343         4.5     0.01981    0.001981
      0.7634      -1.726     0.04343         5.8      0.0188     0.00188
      0.8976      -1.875     0.04343         7.9     0.01334    0.001334
       1.204      -1.036     0.04343          16     0.09197    0.009197
        1.38     -0.8983     0.04343          24      0.1264     0.01264
           2     0.07604       0.117         100       1.191      0.3209
       2.204       0.555     0.09471         160        3.59      0.7828
       2.398      0.7016      0.1452         250       5.031       1.683
       5.301      -2.228      0.1779       2e+05    0.005922    0.002426
