#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.348     0.04343        2.15     0.04487    0.004487
      0.5563       -1.26     0.04343         3.6     0.05495    0.005495
      0.6532      -1.308     0.04343         4.5     0.04921    0.004921
      0.7634      -1.335     0.04343         5.8     0.04619    0.004619
      0.8976      -1.164     0.04343         7.9     0.06851    0.006851
       1.204     -0.6876     0.04343          16      0.2053     0.02053
        1.38     -0.3231     0.04343          24      0.4752     0.04752
           2      0.6786     0.06115         100       4.771      0.6717
       2.204         1.1     0.06807         160        12.6       1.975
       2.398       1.086      0.1379         250        12.2       3.875
       5.301      -1.533      0.1156       2e+05      0.0293      0.0078
