#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.108     0.04343        2.15     0.07798    0.007798
      0.5563      -1.446     0.04343         3.6     0.03579    0.003579
      0.6532      -1.486     0.04343         4.5     0.03267    0.003267
      0.7634      -1.576     0.04343         5.8     0.02652    0.002652
      0.8976      -1.579     0.04343         7.9     0.02637    0.002637
       1.204      -1.502      0.1103          16     0.03149    0.007999
        1.38      -1.012     0.04343          24     0.09719    0.009719
           2     0.09109      0.1289         100       1.233      0.3661
       2.204      0.6054     0.08088         160       4.031      0.7507
       2.398       1.014      0.1004         250       10.33       2.387
       2.544       1.062      0.1591         350       11.53       4.224
