#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.936     0.04343        2.15      0.1159     0.01159
      0.5563      -1.066     0.04343         3.6     0.08592    0.008592
      0.6532      -1.141     0.04343         4.5     0.07227    0.007227
      0.7634      -1.157     0.04343         5.8     0.06972    0.006972
      0.8976     -0.9792     0.04343         7.9      0.1049     0.01049
       1.204     -0.5396     0.04343          16      0.2887     0.02887
        1.38     -0.4763     0.04343          24       0.334      0.0334
           2       1.024     0.04343         100       10.57       1.057
       2.204       1.355     0.04343         160       22.65       2.265
       2.398       1.394     0.04343         250       24.77       2.477
       2.699      0.9687     0.09036         500       9.304       1.936
       5.301      -1.249     0.04397       2e+05      0.0563      0.0057
