#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.784     0.04343        2.15     0.01644    0.001644
      0.5563      -1.612     0.04343         3.6     0.02446    0.002446
      0.6532      -1.687     0.04343         4.5     0.02055    0.002055
      0.7634      -1.833     0.04343         5.8     0.01469    0.001469
      0.8976      -1.771     0.04343         7.9     0.01693    0.001693
       1.204     -0.8309     0.04343          16      0.1476     0.01476
        1.38     -0.9024     0.04343          24      0.1252     0.01252
           2      0.5384     0.05725         100       3.455      0.4554
       2.204      0.7728     0.07172         160       5.926      0.9787
       2.398      0.7902     0.08544         250       6.169       1.214
       5.301      -1.507      0.1075       2e+05      0.0311      0.0077
