#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.844     0.04343        2.15     0.01432    0.001432
      0.5563      -1.773     0.04343         3.6     0.01685    0.001685
      0.6532      -1.888     0.04343         4.5     0.01293    0.001293
      0.7634      -1.946     0.04343         5.8     0.01133    0.001133
      0.8976      -1.964     0.04343         7.9     0.01086    0.001086
       1.204      -1.192      0.1433          16     0.06433     0.02123
        1.38      -1.163     0.04343          24     0.06872    0.006872
           2      0.2981        0.11         100       1.986       0.503
       2.204      0.4053       0.212         160       2.543       1.241
       5.301      -2.011      0.1239       2e+05    0.009755    0.002784
