#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.828     0.04343        2.15     0.01486    0.001486
      0.5563      -1.798     0.04343         3.6     0.01591    0.001591
      0.6532      -1.965     0.04343         4.5     0.01085    0.001085
      0.7634      -1.979     0.04343         5.8      0.0105     0.00105
      0.8976       -2.21     0.04343         7.9    0.006168   0.0006168
       1.204      -1.159     0.04619          16     0.06935    0.007376
        1.38      -1.181     0.04343          24     0.06599    0.006599
           2     0.02553      0.1356         100       1.061      0.3311
       2.204      0.4091      0.1445         160       2.565      0.8536
       5.301      -2.106      0.1662       2e+05    0.007836    0.002998
