#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       7.301       7.301          16         -99       1e+07
           2     0.03931     0.03931         100      0.3233      0.3857
       2.398      0.6872      0.6872         250       1.798       1.534
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.021      -2.021       2e+05    0.003639    0.002948
