#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.844     0.04343        2.15     0.01432    0.001432
      0.5563      -1.654     0.04343         3.6     0.02216    0.002216
      0.6532      -1.778     0.04343         4.5     0.01669    0.001669
      0.7634      -1.888     0.04343         5.8     0.01293    0.001293
      0.8976      -1.959     0.04343         7.9       0.011      0.0011
       1.204      -1.219     0.04343          16     0.06036    0.006036
        1.38      -1.016     0.04343          24     0.09648    0.009648
           2     0.08764      0.1396         100       1.224      0.3934
       2.204       0.329      0.1773         160       2.133      0.8709
       5.301      -2.124      0.1455       2e+05    0.007522     0.00252
