#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.8839      0.1214     0.02262           0     0.09874
     -0.8739       0.102     0.02365           0     0.07837
     -0.8639      0.0832      0.0252           0       0.058
     -0.8539     0.06454     0.02691           0     0.03764
     -0.8439     0.04619     0.02891           0     0.01727
     -0.8339     0.03109     0.03109           0   -1.12e-08
     -0.8239      0.0323      0.0323           0   -1.14e-08
     -0.8139     0.03353     0.03353           0  -1.162e-08
     -0.8039     0.03333     0.03333           0  -1.183e-08
     -0.7939     0.03374     0.03374           0  -1.205e-08
     -0.7839      0.0338      0.0338           0  -1.228e-08
     -0.7739       0.034       0.034           0   -1.25e-08
     -0.7639     0.03357     0.03357           0  -1.274e-08
     -0.7539     0.03433     0.03433           0  -1.297e-08
     -0.7439     0.03489     0.03489           0  -1.321e-08
     -0.7339     0.03514     0.03514           0  -1.346e-08
     -0.7239     0.03524     0.03524           0  -1.371e-08
     -0.7139     0.03502     0.03502           0  -1.397e-08
     -0.7039     0.03459     0.03459           0  -1.422e-08
     -0.6939     0.03416     0.03416           0  -1.449e-08
     -0.6839      0.0338      0.0338           0  -1.476e-08
     -0.6739     0.03379     0.03379           0  -1.503e-08
     -0.6639     0.03347     0.03347           0  -1.531e-08
     -0.6539     0.03334     0.03334           0   -1.56e-08
     -0.6439     0.03354     0.03354           0  -1.589e-08
     -0.6339     0.03416     0.03416           0  -1.618e-08
     -0.6239     0.03421     0.03421           0  -1.648e-08
     -0.6139     0.03436     0.03436           0  -1.679e-08
     -0.6039      0.0343      0.0343           0   -1.71e-08
     -0.5939     0.03415     0.03415           0  -1.742e-08
     -0.5839     0.03384     0.03384           0  -1.774e-08
     -0.5739     0.03357     0.03357           0  -1.807e-08
     -0.5639     0.03335     0.03335           0  -1.841e-08
     -0.5539     0.03309     0.03309           0  -1.875e-08
     -0.5439     0.03288     0.03288           0   -1.91e-08
     -0.5339     0.03273     0.03273           0  -1.946e-08
     -0.5239     0.03254     0.03254           0  -1.982e-08
     -0.5139     0.03217     0.03217           0  -2.019e-08
     -0.5039      0.0319      0.0319           0  -2.056e-08
     -0.4939      0.0317      0.0317           0  -2.094e-08
     -0.4839     0.03147     0.03147           0  -2.133e-08
     -0.4739     0.03127     0.03127           0  -2.173e-08
     -0.4639     0.03114     0.03114           0  -2.213e-08
     -0.4539     0.03119     0.03119           0  -2.254e-08
     -0.4439     0.03117     0.03117           0  -2.296e-08
     -0.4339     0.03116     0.03116           0  -2.339e-08
     -0.4239     0.03124     0.03124           0  -2.383e-08
     -0.4139     0.03121     0.03121           0  -2.427e-08
     -0.4039     0.03121     0.03121           0  -2.472e-08
     -0.3939     0.03117     0.03117           0  -2.518e-08
     -0.3839     0.03129     0.03129           0  -2.565e-08
     -0.3739     0.03235     0.03235           0  -2.612e-08
     -0.3639     0.03286     0.03286           0  -2.661e-08
     -0.3539     0.03377     0.03377           0   -2.71e-08
     -0.3439     0.03551     0.03551           0  -2.761e-08
     -0.3339     0.03737     0.03737           0  -2.812e-08
     -0.3239     0.03917     0.03917           0  -2.864e-08
     -0.3139     0.04085     0.04085           0  -2.918e-08
     -0.3039     0.04279     0.04279           0  -2.972e-08
     -0.2939     0.04495     0.04495           0  -3.027e-08
     -0.2839     0.04704     0.04704           0  -3.084e-08
     -0.2739     0.04912     0.04912           0  -3.141e-08
     -0.2639     0.05118     0.05118           0  -3.199e-08
     -0.2539     0.05295     0.05295           0  -3.259e-08
     -0.2439     0.05371     0.05371           0  -3.319e-08
     -0.2339     0.05515     0.05515           0  -3.381e-08
     -0.2239     0.05622     0.05622           0  -3.444e-08
     -0.2139      0.0564      0.0564           0  -3.508e-08
     -0.2039      0.0565      0.0565           0  -3.573e-08
     -0.1939     0.05672     0.05672           0   -3.64e-08
     -0.1839     0.05699     0.05699           0  -3.707e-08
     -0.1739     0.05715     0.05715           0  -3.776e-08
     -0.1639     0.05699     0.05699           0  -3.846e-08
     -0.1539     0.05697     0.05697           0  -3.918e-08
     -0.1439     0.05702     0.05702           0  -3.991e-08
     -0.1339     0.05718     0.05718           0  -4.065e-08
     -0.1239     0.05756     0.05756           0   -4.14e-08
     -0.1139     0.05793     0.05793           0  -4.217e-08
     -0.1039     0.05813     0.05813           0  -4.296e-08
    -0.09391     0.05831     0.05831           0  -4.376e-08
    -0.08391     0.05866     0.05866           0  -4.457e-08
