#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.468     0.04343        2.15     0.03404    0.003404
      0.5563      -1.589     0.04343         3.6     0.02575    0.002575
      0.6532      -1.706     0.04343         4.5     0.01969    0.001969
      0.7634      -1.832     0.04343         5.8     0.01474    0.001474
      0.8976      -1.772     0.04343         7.9      0.0169     0.00169
       1.204       -1.66      0.1215          16     0.02186    0.006115
        1.38       -1.35     0.04343          24     0.04468    0.004468
           2     0.08257      0.1226         100       1.209      0.3415
       2.204      0.1757      0.1818         160       1.499      0.6271
       2.398      0.5085      0.1748         250       3.225       1.298
       5.301      -2.242      0.1951       2e+05    0.005722    0.002571
