#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.72     0.04343        2.15     0.01905    0.001905
      0.5563      -1.631     0.04343         3.6     0.02338    0.002338
      0.6532      -1.781     0.04343         4.5     0.01655    0.001655
      0.7634      -1.833     0.04343         5.8     0.01468    0.001468
      0.8976      -1.991     0.04343         7.9     0.01022    0.001022
       1.204      -1.005     0.04343          16     0.09891    0.009891
        1.38     -0.9241     0.04343          24      0.1191     0.01191
           2      0.2253     0.09184         100        1.68      0.3553
       2.204      0.3871      0.1503         160       2.438      0.8437
       5.301       -1.99      0.1059       2e+05     0.01024    0.002498
