#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -3.632     0.04343        2.15   0.0002333   2.333e-05
      0.5563      -2.787     0.04343         3.6    0.001634   0.0001634
      0.6532      -2.919     0.04343         4.5    0.001204   0.0001204
      0.7634      -2.819      0.1216         5.8    0.001518    0.000425
      0.8976      -2.616     0.08718         7.9    0.002421    0.000486
        1.38      -1.851      0.1254          24      0.0141     0.00407
       2.204       0.338      0.1588         160       2.178      0.7964
       2.398      0.7564     0.08547         250       5.707       1.123
       2.544      0.8482      0.1526         350        7.05       2.477
       5.301      -2.187      0.1806       2e+05    0.006505    0.002705
