#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.404     0.04343        2.15     0.03945    0.003945
      0.5563      -1.556     0.04343         3.6     0.02782    0.002782
      0.6532      -1.615     0.04343         4.5     0.02428    0.002428
      0.7634      -1.725     0.04343         5.8     0.01882    0.001882
      0.8976       -1.45     0.04343         7.9     0.03549    0.003549
       1.204      -1.021     0.04343          16     0.09533    0.009533
        1.38     -0.8837     0.04343          24      0.1307     0.01307
           2      0.5376     0.04409         100       3.448        0.35
       2.204      0.7015     0.07483         160       5.029      0.8666
       2.398      0.5004      0.1637         250       3.165       1.193
       5.301      -1.911     0.08672       2e+05     0.01228    0.002452
