#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.212     0.04343        2.15    0.006138   0.0006138
      0.5563      -1.897     0.04343         3.6     0.01269    0.001269
      0.6532       -1.82     0.04343         4.5     0.01513    0.001513
      0.7634      -1.753     0.04343         5.8     0.01767    0.001767
      0.8976      -1.871     0.04343         7.9     0.01347    0.001347
       1.204      -1.369      0.0723          16     0.04271     0.00711
        1.38      -0.644     0.04343          24       0.227      0.0227
           2      0.1803     0.08332         100       1.515      0.2906
       2.204      0.5382     0.08751         160       3.453      0.6958
       2.398      0.8404     0.06747         250       6.925       1.076
       2.544      0.7846      0.1328         350        6.09       1.862
       2.699      0.7967      0.1577         500       6.262       2.274
       5.301      -2.067      0.1413       2e+05    0.008579    0.002791
