#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.716     0.04343        2.15     0.01923    0.001923
      0.5563      -1.823     0.04343         3.6     0.01504    0.001504
      0.6532      -1.855     0.04343         4.5     0.01397    0.001397
      0.7634      -1.991     0.04343         5.8     0.01021    0.001021
      0.8976      -1.588     0.04343         7.9     0.02583    0.002583
       1.204      -1.235     0.07093          16     0.05827    0.009517
        1.38      -1.152     0.04343          24     0.07039    0.007039
           2       0.219     0.08293         100       1.656      0.3162
       2.204      0.2011      0.1962         160       1.589      0.7178
       5.301       -2.22      0.2043       2e+05    0.006021    0.002833
