#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -0.38     0.04343        2.15      0.4169     0.04169
      0.5563     -0.6838     0.04343         3.6      0.2071     0.02071
      0.6532     -0.6544     0.04343         4.5      0.2216     0.02216
      0.7634     -0.7854     0.04343         5.8      0.1639     0.01639
      0.8976     -0.1418     0.04343         7.9      0.7215     0.07215
       1.204      0.1159     0.04343          16       1.306      0.1306
        1.38      0.1474     0.04343          24       1.404      0.1404
           2       1.628     0.04343         100       42.47       4.247
       2.204       1.807     0.04343         160       64.15       6.415
       2.398       1.598     0.04966         250       39.61       4.529
       2.544       1.299      0.1179         350       19.89         5.4
       2.699       1.062      0.1248         500       11.54       3.316
       5.301     -0.6921     0.04343       2e+05      0.2032     0.02032
