#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.328     0.04343        2.15    0.004699   0.0004699
      0.5563      -1.728     0.04343         3.6     0.01871    0.001871
      0.6532      -1.825     0.04343         4.5     0.01495    0.001495
      0.7634      -1.931     0.04343         5.8     0.01171    0.001171
      0.8976      -1.918     0.04343         7.9     0.01209    0.001209
       1.204      -1.065     0.04343          16     0.08609    0.008609
        1.38      -1.005     0.04343          24     0.09894    0.009894
           2      0.8406     0.04343         100       6.928      0.6928
       2.204      0.9626     0.04343         160       9.174      0.9174
       2.398      0.6562     0.09605         250       4.531       1.002
