#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.592     0.04343        2.15    0.002559   0.0002559
      0.5563      -2.052     0.04343         3.6    0.008872   0.0008872
      0.6532      -1.875     0.04343         4.5     0.01334    0.001334
      0.7634      -1.689     0.04343         5.8     0.02048    0.002048
      0.8976      -1.737     0.04343         7.9     0.01831    0.001831
        1.38      -0.808     0.04343          24      0.1556     0.01556
           2      0.1929      0.1171         100       1.559      0.4204
       2.204      0.4928      0.1232         160        3.11      0.8826
       2.398       1.048     0.05489         250       11.18       1.413
       2.544       1.179      0.0969         350       15.12       3.373
       2.699       1.081      0.1423         500       12.05        3.95
       2.929      0.7037      0.1834         850       5.055       2.135
       3.064      0.3512      0.1157        1160       2.245      0.5983
       5.301      -1.583      0.1032       2e+05      0.0261      0.0062
