#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.872     0.04343        2.15     0.01343    0.001343
      0.5563      -1.842     0.04343         3.6     0.01438    0.001438
      0.6532      -1.987     0.04343         4.5     0.01031    0.001031
      0.7634      -2.006     0.04343         5.8     0.00987    0.000987
      0.8976       -2.09     0.04343         7.9    0.008134   0.0008134
       1.204      -1.147     0.07817          16     0.07134     0.01284
        1.38     -0.9602     0.04343          24      0.1096     0.01096
           2      0.1064      0.1178         100       1.278      0.3464
       2.204      0.4808      0.1212         160       3.025       0.844
       2.398      0.6145     0.09702         250       4.116      0.9196
       5.301       -2.04       0.125       2e+05    0.009118    0.002624
