#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.804     0.04343        2.15      0.0157     0.00157
      0.5563      -1.734     0.04343         3.6     0.01845    0.001845
      0.6532      -1.879     0.04343         4.5     0.01321    0.001321
      0.7634      -1.842     0.04343         5.8     0.01438    0.001438
      0.8976      -1.923     0.04343         7.9     0.01194    0.001194
       1.204      -1.145     0.04343          16     0.07154    0.007154
        1.38      -1.105     0.04343          24     0.07859    0.007859
           2      0.2212      0.1329         100       1.664      0.5093
       2.204      0.1975      0.2074         160       1.576      0.7526
       5.301      -1.876     0.08163       2e+05      0.0133      0.0025
