#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.296     0.04343        2.15     0.05058    0.005058
      0.5563      -1.134     0.04343         3.6     0.07344    0.007344
      0.6532       -1.24     0.04343         4.5     0.05749    0.005749
      0.7634      -1.331     0.04343         5.8     0.04662    0.004662
      0.8976       -1.28     0.04343         7.9     0.05243    0.005243
       1.204     -0.2877     0.04343          16      0.5156     0.05156
        1.38      -0.251     0.04343          24       0.561      0.0561
           2       0.956     0.04343         100       9.036      0.9036
       2.204       1.248     0.04343         160        17.7        1.77
       2.398       1.339     0.04343         250       21.84       2.184
       2.544       1.195     0.05746         350       15.68       2.074
       2.699      0.8875      0.1455         500       7.718       2.586
       5.301      -1.297      0.0516       2e+05      0.0505       0.006
