#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.46     0.04343        2.15     0.03467    0.003467
      0.5563      -1.394     0.04343         3.6     0.04036    0.004036
      0.6532      -1.493     0.04343         4.5     0.03215    0.003215
      0.7634      -1.621     0.04343         5.8     0.02392    0.002392
      0.8976       -1.62     0.04343         7.9       0.024      0.0024
       1.204     -0.6353     0.04343          16      0.2316     0.02316
        1.38     -0.6664     0.04343          24      0.2156     0.02156
           2      0.3419     0.07372         100       2.197       0.373
       2.204      0.7952     0.05924         160       6.241      0.8513
       2.398      0.9792      0.0705         250       9.532       1.547
       2.544      0.8121      0.1667         350       6.488        2.49
       5.301      -1.879     0.09647       2e+05      0.0132    0.002932
