#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.336     0.04343        2.15     0.04613    0.004613
      0.5563      -1.109     0.04343         3.6     0.07773    0.007773
      0.6532      -1.248     0.04343         4.5     0.05647    0.005647
      0.7634      -1.259     0.04343         5.8      0.0551     0.00551
      0.8976      -1.259     0.04343         7.9     0.05513    0.005513
       1.204     -0.9104     0.04343          16      0.1229     0.01229
        1.38     -0.6494     0.04343          24      0.2242     0.02242
           2      0.2892     0.07781         100       1.946      0.3487
       2.204      0.5234      0.1329         160       3.337       1.021
       2.398      0.7047     0.06699         250       5.067      0.7816
