#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.764     0.04343        2.15     0.01722    0.001722
      0.5563      -1.607     0.04343         3.6     0.02474    0.002474
      0.6532      -1.537     0.04343         4.5     0.02906    0.002906
      0.7634      -1.581     0.04343         5.8     0.02624    0.002624
      0.8976      -1.662     0.04343         7.9     0.02178    0.002178
       1.204      -1.323      0.1024          16     0.04757     0.01122
        1.38     -0.6262     0.04343          24      0.2365     0.02365
           2      0.3644     0.06799         100       2.314      0.3623
       2.204      0.7003      0.1251         160       5.016       1.445
       2.398       1.055     0.06658         250       11.36       1.742
       2.544       1.123      0.1065         350       13.27       3.255
       2.699       1.008      0.1028         500       10.19       2.413
       5.301      -1.684     0.06084       2e+05      0.0207      0.0029
