#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.436     0.04343        2.15     0.03664    0.003664
      0.5563      -1.298     0.04343         3.6     0.05034    0.005034
      0.6532      -1.414     0.04343         4.5     0.03855    0.003855
      0.7634       -1.47     0.04343         5.8     0.03387    0.003387
      0.8976       -1.49     0.04343         7.9     0.03234    0.003234
       1.204     -0.4872     0.04343          16      0.3257     0.03257
        1.38     -0.3758     0.04343          24      0.4209     0.04209
           2       0.671     0.04343         100       4.688      0.4688
       2.204       1.079     0.04343         160       11.98       1.198
       2.398       1.066       0.056         250       11.65       1.503
       5.301      -1.523      0.1028       2e+05        0.03      0.0071
