#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.112     0.04343        2.15    0.007727   0.0007727
      0.5563      -1.935     0.04343         3.6     0.01161    0.001161
      0.6532      -1.908     0.04343         4.5     0.01236    0.001236
      0.7634      -1.974     0.04343         5.8     0.01062    0.001062
      0.8976      -2.118     0.04343         7.9    0.007623   0.0007623
       1.204      -1.681      0.1315          16     0.02084    0.006311
        1.38     -0.9329     0.04343          24      0.1167     0.01167
           2    -0.01413      0.1234         100       0.968      0.2751
       2.204      0.1582      0.1881         160        1.44      0.6235
       5.301      -1.831      0.0773       2e+05     0.01476    0.002627
