#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.504     0.04343        2.15    0.003133   0.0003133
      0.5563       -2.03     0.04343         3.6    0.009337   0.0009337
      0.6532      -2.006     0.04343         4.5    0.009858   0.0009858
      0.7634      -1.885     0.04343         5.8     0.01304    0.001304
      0.8976      -1.937     0.04343         7.9     0.01156    0.001156
       1.204      -1.264     0.06821          16     0.05451    0.008561
        1.38     -0.7342     0.04343          24      0.1844     0.01844
           2      0.4493     0.06067         100       2.814      0.3931
       2.204      0.9264     0.05403         160       8.442        1.05
       2.929      0.4075      0.1716         850       2.556        1.01
       5.301      -1.839     0.07488       2e+05      0.0145      0.0025
