#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.46     0.04343        2.15     0.03467    0.003467
      0.5563      -1.468     0.04343         3.6     0.03402    0.003402
      0.6532       -1.38     0.04343         4.5     0.04164    0.004164
      0.7634        -1.3     0.04343         5.8     0.05017    0.005017
      0.8976      -1.095     0.04343         7.9     0.08036    0.008036
        1.38     -0.3582     0.04343          24      0.4383     0.04383
       2.204       1.299     0.04343         160       19.92       1.992
       2.398       1.432     0.04343         250       27.05       2.705
       2.544       1.226      0.1224         350       16.85       4.748
       2.699       1.259     0.05862         500       18.17       2.453
       3.064      0.3644      0.1069        1160       2.314      0.5698
       5.301       -1.27     0.04367       2e+05      0.0537      0.0054
