#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.192     0.04343        2.15     0.06427    0.006427
      0.5563      -1.216     0.04343         3.6     0.06087    0.006087
      0.6532      -1.393     0.04343         4.5     0.04045    0.004045
      0.7634      -1.382     0.04343         5.8     0.04151    0.004151
      0.8976      -1.514     0.04343         7.9     0.03063    0.003063
       1.204     -0.7943     0.04343          16      0.1606     0.01606
        1.38     -0.6992     0.04343          24      0.1999     0.01999
           2      0.5276     0.04512         100        3.37      0.3501
       2.204      0.9238     0.05025         160       8.392       0.971
       2.398      0.8906     0.07845         250       7.773       1.404
       2.544      0.7113      0.1571         350       5.144       1.861
       5.301       -1.82     0.06976       2e+05     0.01514    0.002432
