#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.4     0.04343        2.15    0.003981   0.0003981
      0.5563       -2.13     0.04343         3.6    0.007409   0.0007409
      0.6532      -2.018     0.04343         4.5    0.009604   0.0009604
      0.7634       -1.89     0.04343         5.8     0.01288    0.001288
      0.8976      -2.011     0.04343         7.9    0.009751   0.0009751
        1.38     -0.8147     0.04343          24      0.1532     0.01532
           2      0.4113     0.08504         100       2.578      0.5049
       2.204      0.8392     0.06272         160       6.906      0.9973
       2.398      0.9922      0.1024         250       9.822       2.316
       2.544      0.9996      0.0686         350       9.992       1.578
       2.699      0.9946      0.1151         500       9.876       2.618
       2.929      0.5172      0.1446         850        3.29       1.095
