#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.208     0.04343        2.15     0.06194    0.006194
      0.5563      -1.307     0.04343         3.6     0.04931    0.004931
      0.6532      -1.454     0.04343         4.5     0.03516    0.003516
      0.7634      -1.407     0.04343         5.8     0.03919    0.003919
      0.8976      -1.474     0.04343         7.9     0.03355    0.003355
       1.204     -0.7385     0.04343          16      0.1826     0.01826
        1.38     -0.6205     0.04343          24      0.2396     0.02396
           2      0.6808     0.04343         100       4.795      0.4795
       2.204      0.9872     0.04343         160       9.709      0.9709
       2.398       1.022     0.06816         250       10.51       1.649
       2.544      0.8525      0.2105         350       7.121       3.452
       5.301      -1.554     0.09651       2e+05      0.0279      0.0062
