#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.384     0.04343        2.15      0.0413     0.00413
      0.6532      -1.342     0.04343         4.5     0.04547    0.004547
      0.8976      -1.468     0.04343         7.9     0.03406    0.003406
        1.38     -0.6584     0.04343          24      0.2196     0.02196
           2       0.672     0.04343         100       4.699      0.4699
       2.204       1.113     0.04343         160       12.97       1.297
       2.398       1.445      0.1175         250       27.87       7.537
       2.544       1.324     0.06952         350        21.1       3.377
       2.699       1.275     0.07728         500       18.86       3.355
       2.929      0.4364      0.1916         850       2.731       1.205
