#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.232     0.04343        2.15    0.005861   0.0005861
      0.5563      -1.823     0.04343         3.6     0.01504    0.001504
      0.6532      -1.752     0.04343         4.5     0.01769    0.001769
      0.7634      -1.829     0.04343         5.8     0.01483    0.001483
      0.8976      -1.828     0.04343         7.9     0.01486    0.001486
       1.204      -1.121     0.04343          16     0.07569    0.007569
        1.38      -0.969     0.04343          24      0.1074     0.01074
           2      0.1923      0.1093         100       1.557      0.3919
       2.204      0.5769     0.09408         160       3.775      0.8177
       2.398      0.6715     0.09321         250       4.694       1.007
       2.544       0.667      0.1606         350       4.645       1.718
       5.301      -1.949     0.09477       2e+05     0.01125    0.002455
