#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.856     0.04343        2.15      0.1393     0.01393
      0.5563     -0.9772     0.04343         3.6      0.1054     0.01054
      0.6532      -1.033     0.04343         4.5     0.09271    0.009271
      0.7634      -1.037     0.04343         5.8     0.09192    0.009192
      0.8976     -0.7673     0.04343         7.9      0.1709     0.01709
       1.204     -0.2874     0.04343          16      0.5159     0.05159
        1.38    -0.04345     0.04343          24      0.9048     0.09048
           2       1.447     0.04343         100       28.02       2.802
       2.204       1.567     0.04343         160       36.87       3.687
       2.398       1.447     0.04343         250       28.02       2.802
       2.544        1.15     0.04343         350       14.13       1.413
       5.301      -1.185     0.04343       2e+05      0.0653     0.00653
